timestep,consumption_eur,consumption_sib,price_eur,price_sib
2011-07-26 09:00,80940.0,19475.0,1173.7,544.67
2011-07-26 10:00,82201.0,19477.0,1177.26,545.96
2011-07-26 11:00,82079.0,19471.0,1173.22,545.71
2011-07-26 12:00,82182.0,19641.0,1172.68,568.24
2011-07-26 13:00,82811.0,19435.0,1188.42,552.77
2011-07-26 14:00,82605.0,19325.0,1187.2,551.95
2011-07-26 15:00,81854.0,19254.0,1194.84,551.36
2011-07-26 16:00,80961.0,19188.0,1181.13,529.47
2011-07-26 17:00,80205.0,19148.0,1164.48,533.7
2011-07-26 18:00,79443.0,19306.0,1150.66,552.18
2011-07-26 19:00,78559.0,19516.0,1136.79,609.24
2011-07-26 20:00,77686.0,18373.0,1122.32,501.41
2011-07-26 21:00,78040.0,17761.0,1117.01,482.25
2011-07-26 22:00,77353.0,17374.0,1097.27,472.07
2011-07-26 23:00,74343.0,17275.0,1043.53,469.42
2011-07-27 00:00,70231.0,17463.0,930.85,464.46
2011-07-27 01:00,68000.0,17520.0,898.79,463.35
2011-07-27 02:00,66675.0,17793.0,819.66,468.44
2011-07-27 03:00,66221.0,18315.0,777.39,474.62
2011-07-27 04:00,66367.0,18976.0,767.59,492.21
2011-07-27 05:00,67344.0,19541.0,778.36,521.94
2011-07-27 06:00,69059.0,19930.0,775.35,545.21
2011-07-27 07:00,73095.0,19975.0,983.82,552.38
2011-07-27 08:00,78232.0,20032.0,1112.27,558.85
2011-07-27 09:00,81523.0,19949.0,1158.56,557.9
2011-07-27 10:00,82764.0,19940.0,1161.69,558.66
2011-07-27 11:00,82916.0,19961.0,1162.62,559.27
2011-07-27 12:00,82986.0,19985.0,1165.2,563.47
2011-07-27 13:00,83505.0,19866.0,1171.96,562.97
2011-07-27 14:00,83360.0,20022.0,1166.39,596.27
2011-07-27 15:00,82635.0,19968.0,1173.86,584.14
2011-07-27 16:00,81788.0,19790.0,1162.38,544.92
2011-07-27 17:00,80828.0,19827.0,1145.59,544.42
2011-07-27 18:00,79994.0,20026.0,1138.14,574.89
2011-07-27 19:00,78993.0,19694.0,1126.05,588.93
2011-07-27 20:00,78360.0,18874.0,1109.33,503.94
2011-07-27 21:00,78589.0,18239.0,1112.8,485.9
2011-07-27 22:00,77686.0,17788.0,1106.27,476.6
2011-07-27 23:00,74550.0,17665.0,1034.92,472.27
2011-07-28 00:00,71004.0,17511.0,984.96,471.46
2011-07-28 01:00,68626.0,17551.0,912.83,472.41
2011-07-28 02:00,67334.0,17825.0,880.7,481.69
2011-07-28 03:00,66902.0,18408.0,819.06,484.31
2011-07-28 04:00,67022.0,18879.0,795.52,508.66
2011-07-28 05:00,68027.0,19502.0,829.66,543.71
2011-07-28 06:00,69688.0,19873.0,795.33,572.84
2011-07-28 07:00,73853.0,19813.0,1015.4,575.5
2011-07-28 08:00,79047.0,19714.0,1124.66,581.33
2011-07-28 09:00,82217.0,19625.0,1215.15,574.32
2011-07-28 10:00,83603.0,19668.0,1220.2,581.71
2011-07-28 11:00,83476.0,19708.0,1218.94,589.47
2011-07-28 12:00,83642.0,19772.0,1224.61,612.27
2011-07-28 13:00,84280.0,19639.0,1231.09,594.6
2011-07-28 14:00,84130.0,19697.0,1219.69,606.73
2011-07-28 15:00,83457.0,19647.0,1230.71,571.88
2011-07-28 16:00,82501.0,19649.0,1210.53,565.9
2011-07-28 17:00,81634.0,19750.0,1195.51,575.51
2011-07-28 18:00,80795.0,19965.0,1170.43,614.87
2011-07-28 19:00,79805.0,19732.0,1154.52,601.31
2011-07-28 20:00,79159.0,19015.0,1141.98,521.03
2011-07-28 21:00,79630.0,18230.0,1157.18,491.49
2011-07-28 22:00,78763.0,17791.0,1161.8,480.8
2011-07-28 23:00,75457.0,17658.0,1059.37,476.92
2011-07-29 00:00,71890.0,17691.0,1011.06,480.27
2011-07-29 01:00,69568.0,17709.0,970.67,479.6
2011-07-29 02:00,67793.0,17901.0,917.26,483.11
2011-07-29 03:00,67511.0,17929.0,914.02,493.01
2011-07-29 04:00,67581.0,18501.0,908.15,498.02
2011-07-29 05:00,68539.0,19202.0,930.24,552.98
2011-07-29 06:00,70192.0,19632.0,939.46,569.95
2011-07-29 07:00,74306.0,19607.0,1062.05,579.46
2011-07-29 08:00,79360.0,19670.0,1159.47,579.84
2011-07-29 09:00,82482.0,19594.0,1253.99,575.04
2011-07-29 10:00,83915.0,19697.0,1301.74,580.72
2011-07-29 11:00,83954.0,19653.0,1303.83,579.07
2011-07-29 12:00,83819.0,19553.0,1309.35,589.14
2011-07-29 13:00,84440.0,20028.0,1338.56,598.29
2011-07-29 14:00,84160.0,19933.0,1318.56,607.36
2011-07-29 15:00,83255.0,19881.0,1317.71,576.3
2011-07-29 16:00,82327.0,19660.0,1289.88,538.96
2011-07-29 17:00,81453.0,19728.0,1235.2,551.38
2011-07-29 18:00,80637.0,20053.0,1195.49,596.94
2011-07-29 19:00,79675.0,19880.0,1184.57,596.13
2011-07-29 20:00,78986.0,18899.0,1162.46,515.21
2011-07-29 21:00,79562.0,18249.0,1179.96,498.33
2011-07-29 22:00,78768.0,17789.0,1195.13,489.31
2011-07-29 23:00,75814.0,17671.0,1114.36,486.56
2011-07-30 00:00,70977.0,17533.0,1033.82,487.44
2011-07-30 01:00,68244.0,17536.0,975.84,488.67
2011-07-30 02:00,66748.0,17586.0,948.94,489.1
2011-07-30 03:00,65884.0,18036.0,934.06,491.09
2011-07-30 04:00,65490.0,18515.0,929.79,494.18
2011-07-30 05:00,65599.0,18997.0,919.76,505.09
2011-07-30 06:00,65883.0,19358.0,764.96,532.86
2011-07-30 07:00,68441.0,19480.0,966.18,535.64
2011-07-30 08:00,72090.0,19473.0,1014.6,552.04
2011-07-30 09:00,74813.0,19378.0,1043.44,535.23
2011-07-30 10:00,76544.0,19371.0,1074.56,534.01
2011-07-30 11:00,77181.0,19384.0,1088.52,533.94
2011-07-30 12:00,77186.0,19335.0,1083.78,535.34
2011-07-30 13:00,77059.0,19350.0,1078.52,537.13
2011-07-30 14:00,76650.0,19213.0,1075.1,536.34
2011-07-30 15:00,76363.0,19249.0,1081.25,536.44
2011-07-30 16:00,76095.0,19229.0,1068.05,532.8
2011-07-30 17:00,75668.0,19231.0,1063.93,532.87
2011-07-30 18:00,75322.0,19438.0,1070.16,539.97
2011-07-30 19:00,74898.0,19331.0,1063.98,545.41
2011-07-30 20:00,74980.0,18500.0,1061.62,519.09
2011-07-30 21:00,75689.0,17929.0,1065.78,509.4
2011-07-30 22:00,74762.0,17468.0,1096.6,491.06
2011-07-30 23:00,71981.0,17444.0,1028.28,488.86
2011-07-31 00:00,68468.0,17388.0,973.12,485.34
2011-07-31 01:00,66967.0,17345.0,942.53,484.28
2011-07-31 02:00,65447.0,17436.0,925.46,485.22
2011-07-31 03:00,64672.0,17726.0,892.61,480.74
2011-07-31 04:00,64202.0,18195.0,807.2,486.99
2011-07-31 05:00,64110.0,18705.0,766.07,493.64
2011-07-31 06:00,65338.0,19212.0,684.6,518.15
2011-07-31 07:00,67034.0,19284.0,801.67,520.87
2011-07-31 08:00,69296.0,19275.0,893.49,521.6
2011-07-31 09:00,71847.0,19198.0,953.24,517.93
2011-07-31 10:00,73670.0,19182.0,999.7,516.61
2011-07-31 11:00,74497.0,19201.0,1004.95,516.51
2011-07-31 12:00,74803.0,19160.0,1008.18,519.94
2011-07-31 13:00,74990.0,19126.0,1008.75,523.3
2011-07-31 14:00,75025.0,19039.0,1009.92,524.2
2011-07-31 15:00,74843.0,19083.0,1013.89,525.16
2011-07-31 16:00,74753.0,19100.0,1006.42,522.43
2011-07-31 17:00,74626.0,19413.0,998.1,537.56
2011-07-31 18:00,74730.0,19698.0,1002.79,565.82
2011-07-31 19:00,74609.0,19436.0,1003.8,581.82
2011-07-31 20:00,75032.0,18823.0,1004.93,539.84
2011-07-31 21:00,76093.0,17990.0,1032.62,508.26
2011-07-31 22:00,74776.0,17503.0,1027.96,506.38
2011-07-31 23:00,72767.0,17389.0,1019.66,494.06
2011-08-01 00:00,69829.0,17100.0,950.53,539.28
2011-08-01 01:00,67358.0,17180.0,900.63,540.3
2011-08-01 02:00,65806.0,17432.0,842.54,544.33
2011-08-01 03:00,65615.0,18023.0,825.81,566.84
2011-08-01 04:00,65652.0,18504.0,777.49,571.33
2011-08-01 05:00,66722.0,19273.0,780.73,627.71
2011-08-01 06:00,68339.0,20082.0,772.44,659.12
2011-08-01 07:00,72822.0,20369.0,967.98,681.22
2011-08-01 08:00,78126.0,20287.0,1072.01,679.66
2011-08-01 09:00,81565.0,20235.0,1130.92,678.36
2011-08-01 10:00,83016.0,20220.0,1133.87,679.67
2011-08-01 11:00,83050.0,20225.0,1120.89,680.13
2011-08-01 12:00,82901.0,20116.0,1118.46,679.41
2011-08-01 13:00,83546.0,20083.0,1132.19,679.28
2011-08-01 14:00,83557.0,20017.0,1136.48,678.39
2011-08-01 15:00,82765.0,19946.0,1135.07,681.29
2011-08-01 16:00,81968.0,19952.0,1120.35,673.39
2011-08-01 17:00,81073.0,19501.0,1101.69,660.31
2011-08-01 18:00,80305.0,20053.0,1085.07,684.25
2011-08-01 19:00,79426.0,19739.0,1069.56,679.66
2011-08-01 20:00,78879.0,18745.0,1065.86,593.65
2011-08-01 21:00,79335.0,17680.0,1035.31,551.73
2011-08-01 22:00,78495.0,17185.0,1035.51,544.32
2011-08-01 23:00,75305.0,16971.0,1018.42,530.01
2011-08-02 00:00,70254.0,17488.0,945.01,521.51
2011-08-02 01:00,67988.0,17563.0,907.67,522.29
2011-08-02 02:00,66363.0,17790.0,795.05,524.27
2011-08-02 03:00,65896.0,18354.0,764.69,529.35
2011-08-02 04:00,66074.0,18842.0,767.02,534.43
2011-08-02 05:00,67000.0,19386.0,766.84,570.41
2011-08-02 06:00,68593.0,19896.0,760.14,616.72
2011-08-02 07:00,72647.0,20261.0,966.62,636.39
2011-08-02 08:00,77711.0,20235.0,1053.93,637.82
2011-08-02 09:00,80848.0,20147.0,1110.91,636.7
2011-08-02 10:00,82242.0,20210.0,1125.65,655.56
2011-08-02 11:00,82192.0,20166.0,1142.84,651.13
2011-08-02 12:00,82058.0,20054.0,1134.67,651.8
2011-08-02 13:00,82600.0,19983.0,1156.11,640.22
2011-08-02 14:00,82458.0,19906.0,1145.95,639.14
2011-08-02 15:00,81798.0,19882.0,1176.28,642.08
2011-08-02 16:00,80921.0,19912.0,1137.87,646.21
2011-08-02 17:00,80133.0,19916.0,1097.93,643.34
2011-08-02 18:00,79499.0,19898.0,1075.84,639.11
2011-08-02 19:00,78631.0,19543.0,1061.75,649.6
2011-08-02 20:00,77917.0,18558.0,1049.43,553.61
2011-08-02 21:00,78271.0,17724.0,1025.24,525.76
2011-08-02 22:00,77674.0,17294.0,1048.08,523.99
2011-08-02 23:00,74907.0,17159.0,1016.35,509.89
2011-08-03 00:00,70488.0,17320.0,945.34,502.05
2011-08-03 01:00,68238.0,17404.0,891.93,504.45
2011-08-03 02:00,66818.0,17705.0,824.04,519.4
2011-08-03 03:00,66531.0,18247.0,779.6,524.44
2011-08-03 04:00,66786.0,18761.0,784.19,530.48
2011-08-03 05:00,67810.0,19249.0,791.16,552.22
2011-08-03 06:00,68660.0,19483.0,767.18,563.87
2011-08-03 07:00,72277.0,19523.0,906.24,579.84
2011-08-03 08:00,77386.0,19538.0,1049.47,580.29
2011-08-03 09:00,80464.0,19480.0,1122.69,579.69
2011-08-03 10:00,81772.0,19498.0,1116.98,580.09
2011-08-03 11:00,81625.0,19502.0,1111.77,580.24
2011-08-03 12:00,81547.0,19590.0,1098.94,611.93
2011-08-03 13:00,82021.0,19459.0,1123.28,603.55
2011-08-03 14:00,81900.0,19421.0,1120.77,602.27
2011-08-03 15:00,81335.0,19493.0,1140.08,619.3
2011-08-03 16:00,80432.0,19310.0,1127.37,585.79
2011-08-03 17:00,79549.0,19394.0,1083.47,578.73
2011-08-03 18:00,79102.0,19731.0,1069.79,639.39
2011-08-03 19:00,78302.0,19098.0,1059.29,605.79
2011-08-03 20:00,77827.0,18285.0,1047.5,525.13
2011-08-03 21:00,78196.0,17609.0,1022.4,506.6
2011-08-03 22:00,77270.0,17205.0,1029.24,505.22
2011-08-03 23:00,74261.0,17073.0,998.09,461.37
2011-08-04 00:00,69579.0,17263.0,894.77,497.96
2011-08-04 01:00,67293.0,17327.0,856.3,498.58
2011-08-04 02:00,66038.0,17551.0,787.69,501.57
2011-08-04 03:00,65554.0,18157.0,776.87,515.82
2011-08-04 04:00,65660.0,18636.0,764.74,543.32
2011-08-04 05:00,66602.0,19250.0,754.28,566.19
2011-08-04 06:00,68084.0,19594.0,768.85,578.76
2011-08-04 07:00,71870.0,19658.0,901.98,593.52
2011-08-04 08:00,76880.0,19651.0,1029.75,593.52
2011-08-04 09:00,79588.0,19610.0,1085.93,592.98
2011-08-04 10:00,80774.0,19690.0,1103.06,617.51
2011-08-04 11:00,80515.0,19669.0,1078.07,617.02
2011-08-04 12:00,80318.0,19694.0,1045.92,632.23
2011-08-04 13:00,80894.0,19747.0,1073.06,628.0
2011-08-04 14:00,80685.0,19719.0,1066.52,625.73
2011-08-04 15:00,80112.0,19704.0,1083.12,623.01
2011-08-04 16:00,79325.0,19463.0,1077.31,619.04
2011-08-04 17:00,78590.0,19488.0,1071.15,619.5
2011-08-04 18:00,78157.0,19884.0,1053.76,640.85
2011-08-04 19:00,77524.0,19524.0,1042.57,636.45
2011-08-04 20:00,77284.0,18573.0,1030.72,543.07
2011-08-04 21:00,77777.0,17783.0,1021.07,516.52
2011-08-04 22:00,76229.0,17341.0,1026.58,501.96
2011-08-04 23:00,73182.0,17285.0,985.63,500.96
2011-08-05 00:00,69108.0,17210.0,828.38,512.44
2011-08-05 01:00,66998.0,17209.0,793.17,511.65
2011-08-05 02:00,65708.0,17472.0,731.04,527.41
2011-08-05 03:00,65441.0,18002.0,697.95,530.07
2011-08-05 04:00,65714.0,18488.0,696.76,533.39
2011-08-05 05:00,66620.0,19019.0,710.66,556.88
2011-08-05 06:00,68053.0,19570.0,703.09,622.22
2011-08-05 07:00,71554.0,19926.0,858.94,641.42
2011-08-05 08:00,76543.0,19889.0,955.15,639.79
2011-08-05 09:00,79196.0,19642.0,1085.89,628.65
2011-08-05 10:00,80371.0,19953.0,1075.7,641.14
2011-08-05 11:00,80176.0,19972.0,1056.65,645.51
2011-08-05 12:00,80000.0,20031.0,1049.74,662.9
2011-08-05 13:00,80345.0,19869.0,1053.66,659.97
2011-08-05 14:00,79964.0,19707.0,1047.07,631.82
2011-08-05 15:00,79100.0,19664.0,1059.07,639.51
2011-08-05 16:00,78256.0,19230.0,1047.05,602.19
2011-08-05 17:00,77481.0,19274.0,1030.04,604.02
2011-08-05 18:00,77036.0,19953.0,1020.46,653.08
2011-08-05 19:00,76401.0,19744.0,1006.55,654.79
2011-08-05 20:00,76440.0,18366.0,989.75,532.4
2011-08-05 21:00,77251.0,17739.0,992.55,515.76
2011-08-05 22:00,75469.0,17288.0,991.12,514.14
2011-08-05 23:00,72541.0,17166.0,938.58,493.47
2011-08-06 00:00,68901.0,17008.0,927.24,492.17
2011-08-06 01:00,66775.0,17124.0,874.91,490.65
2011-08-06 02:00,65157.0,17247.0,817.86,491.64
2011-08-06 03:00,64595.0,17679.0,775.35,490.29
2011-08-06 04:00,64318.0,18128.0,755.16,507.44
2011-08-06 05:00,64553.0,18594.0,752.79,512.09
2011-08-06 06:00,64616.0,18964.0,376.59,517.09
2011-08-06 07:00,66919.0,19161.0,738.81,564.67
2011-08-06 08:00,70364.0,19205.0,925.3,544.68
2011-08-06 09:00,73279.0,19098.0,981.05,563.99
2011-08-06 10:00,74975.0,19237.0,1044.25,566.36
2011-08-06 11:00,75463.0,19166.0,1049.97,565.15
2011-08-06 12:00,75404.0,18901.0,1046.05,548.22
2011-08-06 13:00,75170.0,18881.0,1032.25,548.06
2011-08-06 14:00,74833.0,18848.0,1029.43,545.9
2011-08-06 15:00,74411.0,18847.0,1033.12,540.53
2011-08-06 16:00,74116.0,18837.0,1033.74,540.93
2011-08-06 17:00,73763.0,18889.0,1018.87,546.7
2011-08-06 18:00,73509.0,19463.0,1014.57,578.76
2011-08-06 19:00,73168.0,19076.0,991.9,562.34
2011-08-06 20:00,73450.0,18203.0,993.3,532.11
2011-08-06 21:00,74248.0,17655.0,998.67,507.89
2011-08-06 22:00,73209.0,17290.0,1026.1,505.97
2011-08-06 23:00,70274.0,17274.0,969.61,491.86
2011-08-07 00:00,67776.0,16949.0,911.12,496.6
2011-08-07 01:00,65205.0,16908.0,808.78,496.31
2011-08-07 02:00,64034.0,16969.0,789.79,496.75
2011-08-07 03:00,63410.0,17410.0,758.08,511.48
2011-08-07 04:00,63110.0,17865.0,687.91,530.46
2011-08-07 05:00,63337.0,18454.0,658.45,534.2
2011-08-07 06:00,64220.0,18925.0,365.21,551.68
2011-08-07 07:00,65850.0,19294.0,591.72,574.56
2011-08-07 08:00,68331.0,19461.0,819.0,588.9
2011-08-07 09:00,70828.0,19235.0,920.9,573.79
2011-08-07 10:00,72627.0,19074.0,969.34,573.28
2011-08-07 11:00,73191.0,19090.0,978.99,573.99
2011-08-07 12:00,73291.0,19021.0,976.48,572.6
2011-08-07 13:00,73343.0,18964.0,971.79,572.77
2011-08-07 14:00,73130.0,18961.0,971.32,573.7
2011-08-07 15:00,73021.0,18814.0,970.21,560.46
2011-08-07 16:00,72864.0,18908.0,966.22,561.65
2011-08-07 17:00,72870.0,18976.0,966.98,568.52
2011-08-07 18:00,73008.0,19276.0,965.5,591.2
2011-08-07 19:00,73105.0,19076.0,966.8,593.28
2011-08-07 20:00,73628.0,18034.0,968.79,551.01
2011-08-07 21:00,74490.0,17331.0,998.53,519.52
2011-08-07 22:00,73299.0,16986.0,1017.75,518.79
2011-08-07 23:00,70760.0,16846.0,972.93,497.8
2011-08-08 00:00,68259.0,16686.0,923.56,560.28
2011-08-08 01:00,65856.0,16723.0,828.88,570.66
2011-08-08 02:00,64749.0,17084.0,795.66,583.89
2011-08-08 03:00,64396.0,17639.0,783.09,584.69
2011-08-08 04:00,64608.0,18209.0,765.79,606.11
2011-08-08 05:00,65592.0,19010.0,742.97,618.67
2011-08-08 06:00,67313.0,19510.0,550.14,644.05
2011-08-08 07:00,71338.0,19802.0,889.04,692.85
2011-08-08 08:00,76712.0,19690.0,1062.12,717.55
2011-08-08 09:00,79516.0,19737.0,1129.11,691.66
2011-08-08 10:00,80714.0,20022.0,1123.85,696.75
2011-08-08 11:00,80579.0,20063.0,1118.4,701.79
2011-08-08 12:00,80522.0,20193.0,1115.83,700.8
2011-08-08 13:00,81126.0,20071.0,1126.82,693.47
2011-08-08 14:00,80905.0,20018.0,1117.76,701.07
2011-08-08 15:00,80232.0,19953.0,1137.9,695.17
2011-08-08 16:00,79501.0,19811.0,1115.24,694.37
2011-08-08 17:00,78801.0,19620.0,1095.16,685.05
2011-08-08 18:00,78153.0,19957.0,1072.45,681.3
2011-08-08 19:00,77645.0,19635.0,1056.38,686.7
2011-08-08 20:00,77550.0,18177.0,1059.35,601.23
2011-08-08 21:00,77951.0,17538.0,1038.39,581.62
2011-08-08 22:00,76509.0,17068.0,1027.71,566.92
2011-08-08 23:00,73334.0,16843.0,993.12,561.07
2011-08-09 00:00,68557.0,17440.0,838.43,473.89
2011-08-09 01:00,66395.0,17548.0,813.28,501.22
2011-08-09 02:00,65259.0,17780.0,764.61,510.86
2011-08-09 03:00,65016.0,18274.0,735.59,512.19
2011-08-09 04:00,65380.0,18732.0,707.6,516.79
2011-08-09 05:00,66409.0,19281.0,743.01,543.97
2011-08-09 06:00,68330.0,19612.0,754.96,561.08
2011-08-09 07:00,72076.0,19707.0,978.1,572.39
2011-08-09 08:00,77014.0,19893.0,1087.42,591.82
2011-08-09 09:00,79644.0,19927.0,1143.91,609.51
2011-08-09 10:00,80723.0,20044.0,1135.92,624.54
2011-08-09 11:00,80510.0,20010.0,1121.15,624.01
2011-08-09 12:00,80254.0,20128.0,1106.13,629.47
2011-08-09 13:00,80828.0,19694.0,1126.85,584.76
2011-08-09 14:00,80480.0,19520.0,1103.7,570.35
2011-08-09 15:00,79851.0,19926.0,1141.85,624.6
2011-08-09 16:00,79103.0,19999.0,1129.28,623.4
2011-08-09 17:00,78405.0,20030.0,1095.41,624.66
2011-08-09 18:00,77731.0,19959.0,1078.03,605.11
2011-08-09 19:00,77236.0,19503.0,1072.57,599.64
2011-08-09 20:00,77016.0,18716.0,1060.12,553.19
2011-08-09 21:00,77417.0,18120.0,1036.31,524.32
2011-08-09 22:00,76212.0,17710.0,1040.52,508.7
2011-08-09 23:00,73202.0,17490.0,991.44,503.91
2011-08-10 00:00,69053.0,17445.0,878.19,501.51
2011-08-10 01:00,66780.0,17574.0,789.26,501.49
2011-08-10 02:00,65618.0,17819.0,759.8,511.08
2011-08-10 03:00,65414.0,18325.0,722.9,513.6
2011-08-10 04:00,65889.0,18787.0,742.55,525.91
2011-08-10 05:00,66843.0,19390.0,807.81,556.62
2011-08-10 06:00,68719.0,19936.0,758.42,599.83
2011-08-10 07:00,72358.0,20071.0,935.48,619.69
2011-08-10 08:00,76938.0,20123.0,1066.36,631.59
2011-08-10 09:00,79718.0,20084.0,1135.82,662.32
2011-08-10 10:00,80653.0,20239.0,1128.6,627.25
2011-08-10 11:00,80504.0,20218.0,1124.16,627.21
2011-08-10 12:00,80363.0,20108.0,1115.68,626.93
2011-08-10 13:00,80878.0,20004.0,1136.47,623.14
2011-08-10 14:00,80621.0,19981.0,1118.74,625.8
2011-08-10 15:00,79961.0,20008.0,1146.62,624.76
2011-08-10 16:00,79334.0,20034.0,1144.38,622.43
2011-08-10 17:00,78695.0,20078.0,1082.72,584.71
2011-08-10 18:00,78105.0,20119.0,1068.09,574.68
2011-08-10 19:00,77358.0,19684.0,1044.18,576.43
2011-08-10 20:00,77245.0,18613.0,1049.41,528.9
2011-08-10 21:00,77801.0,17973.0,1025.51,511.09
2011-08-10 22:00,76381.0,17509.0,1013.63,496.56
2011-08-10 23:00,73245.0,17344.0,979.15,475.9
2011-08-11 00:00,69282.0,17490.0,898.39,455.92
2011-08-11 01:00,66959.0,17537.0,834.23,467.73
2011-08-11 02:00,65831.0,17892.0,786.74,473.25
2011-08-11 03:00,65497.0,18435.0,732.45,497.29
2011-08-11 04:00,65876.0,19067.0,734.37,520.53
2011-08-11 05:00,66927.0,19773.0,779.29,542.94
2011-08-11 06:00,68566.0,20202.0,795.89,585.44
2011-08-11 07:00,72380.0,20205.0,943.68,587.28
2011-08-11 08:00,77027.0,20190.0,1021.18,586.67
2011-08-11 09:00,79971.0,20110.0,1101.74,584.63
2011-08-11 10:00,80946.0,20132.0,1077.69,583.11
2011-08-11 11:00,80553.0,20084.0,1069.56,584.08
2011-08-11 12:00,80305.0,20052.0,1062.48,583.72
2011-08-11 13:00,80965.0,19944.0,1073.25,582.14
2011-08-11 14:00,80861.0,19922.0,1070.11,581.86
2011-08-11 15:00,80342.0,19880.0,1087.46,541.89
2011-08-11 16:00,79578.0,19935.0,1067.28,552.85
2011-08-11 17:00,79079.0,20039.0,1061.54,552.27
2011-08-11 18:00,78318.0,20090.0,1048.79,530.98
2011-08-11 19:00,77747.0,19704.0,1022.03,527.82
2011-08-11 20:00,77617.0,18861.0,1010.31,506.45
2011-08-11 21:00,77994.0,18209.0,990.09,475.61
2011-08-11 22:00,76634.0,17789.0,983.62,463.56
2011-08-11 23:00,73298.0,17617.0,927.88,458.9
2011-08-12 00:00,69271.0,17530.0,863.5,477.18
2011-08-12 01:00,67230.0,17588.0,814.1,486.37
2011-08-12 02:00,65852.0,17883.0,763.77,491.3
2011-08-12 03:00,65731.0,18085.0,752.68,508.81
2011-08-12 04:00,66228.0,18580.0,756.24,513.16
2011-08-12 05:00,67286.0,19186.0,775.2,541.03
2011-08-12 06:00,68655.0,19827.0,826.32,563.25
2011-08-12 07:00,72659.0,19879.0,968.17,573.74
2011-08-12 08:00,77419.0,19951.0,1092.32,566.98
2011-08-12 09:00,80228.0,19737.0,1209.36,615.69
2011-08-12 10:00,81218.0,19529.0,1190.13,558.79
2011-08-12 11:00,81201.0,19483.0,1187.39,548.19
2011-08-12 12:00,80769.0,19403.0,1211.15,560.18
2011-08-12 13:00,81150.0,19906.0,1185.45,555.55
2011-08-12 14:00,80846.0,19783.0,1177.63,546.84
2011-08-12 15:00,80018.0,19755.0,1185.07,546.55
2011-08-12 16:00,79266.0,19671.0,1179.81,549.32
2011-08-12 17:00,78698.0,19734.0,1133.51,553.91
2011-08-12 18:00,78125.0,19983.0,1113.49,546.68
2011-08-12 19:00,77613.0,19736.0,1082.71,562.33
2011-08-12 20:00,77316.0,18873.0,1063.9,521.97
2011-08-12 21:00,77843.0,18233.0,1061.96,501.99
2011-08-12 22:00,76392.0,17800.0,1026.47,497.77
2011-08-12 23:00,73117.0,17572.0,965.51,485.71
2011-08-13 00:00,69571.0,17522.0,985.22,459.58
2011-08-13 01:00,67207.0,17499.0,917.64,456.3
2011-08-13 02:00,65596.0,17694.0,839.25,461.07
2011-08-13 03:00,65211.0,18007.0,819.09,461.05
2011-08-13 04:00,64994.0,18447.0,802.46,475.23
2011-08-13 05:00,65074.0,19069.0,785.64,481.01
2011-08-13 06:00,65575.0,19598.0,787.37,510.52
2011-08-13 07:00,67557.0,19866.0,868.45,554.61
2011-08-13 08:00,70981.0,19817.0,1024.77,554.43
2011-08-13 09:00,73898.0,19848.0,1071.37,554.11
2011-08-13 10:00,75435.0,19748.0,1083.42,554.56
2011-08-13 11:00,75672.0,19697.0,1086.27,554.48
2011-08-13 12:00,75575.0,19628.0,1079.39,552.51
2011-08-13 13:00,75348.0,19594.0,1058.73,552.1
2011-08-13 14:00,75088.0,19646.0,1050.91,554.1
2011-08-13 15:00,74699.0,19634.0,1062.84,553.93
2011-08-13 16:00,74341.0,19659.0,1061.89,553.51
2011-08-13 17:00,74164.0,19735.0,1057.42,556.88
2011-08-13 18:00,73881.0,19867.0,1052.16,544.85
2011-08-13 19:00,73704.0,19592.0,1049.61,542.58
2011-08-13 20:00,74183.0,18785.0,1047.27,529.6
2011-08-13 21:00,74909.0,18158.0,1043.1,482.04
2011-08-13 22:00,73881.0,17737.0,1019.28,477.9
2011-08-13 23:00,70630.0,17604.0,977.93,461.8
2011-08-14 00:00,67793.0,17503.0,944.15,483.05
2011-08-14 01:00,65767.0,17293.0,856.24,480.42
2011-08-14 02:00,64505.0,17392.0,799.93,484.65
2011-08-14 03:00,63878.0,17621.0,769.39,486.33
2011-08-14 04:00,63670.0,18037.0,730.93,487.2
2011-08-14 05:00,63778.0,18545.0,686.73,500.43
2011-08-14 06:00,64745.0,19076.0,745.79,517.75
2011-08-14 07:00,65672.0,19203.0,770.41,529.07
2011-08-14 08:00,68429.0,19166.0,897.5,529.05
2011-08-14 09:00,71129.0,19149.0,1015.04,529.96
2011-08-14 10:00,72908.0,19091.0,1040.76,528.96
2011-08-14 11:00,73502.0,19022.0,1047.42,528.89
2011-08-14 12:00,73562.0,19048.0,1050.8,532.92
2011-08-14 13:00,73426.0,19020.0,1039.43,524.42
2011-08-14 14:00,73442.0,19047.0,1038.61,532.44
2011-08-14 15:00,73404.0,19065.0,1042.34,537.06
2011-08-14 16:00,73243.0,19053.0,1031.55,536.27
2011-08-14 17:00,73216.0,19132.0,1022.61,526.69
2011-08-14 18:00,73206.0,19347.0,1025.66,539.8
2011-08-14 19:00,73332.0,19600.0,1034.19,521.0
2011-08-14 20:00,74414.0,18774.0,1029.42,494.54
2011-08-14 21:00,75504.0,18038.0,1047.12,487.44
2011-08-14 22:00,74015.0,17662.0,1032.56,474.72
2011-08-14 23:00,71080.0,17423.0,995.4,471.23
2011-08-15 00:00,67924.0,17449.0,941.79,469.6
